list-none-none,1,10,1,30,150775,5025
list-none-none,1,100,1,300,167056,556
list-none-none,1,1000,1,3000,4051094,1350
list-none-none,1,10000,1,30000,679524284,22650
list-none-none,1,20000,1,60000,3546937478,59115
list-none-none,2,1,1,6,140844,23474
list-none-none,4,1,1,12,170089,14174
list-none-none,8,1,1,24,319523,13313
list-none-none,8,10,1,240,292936,1220
list-none-none,12,1,1,36,447735,12437
list-i-none,2,1,1,6,93072,15512
list-d-none,2,1,1,6,141586,23597
list-il-none,2,1,1,6,169108,28184
list-dl-none,2,1,1,6,143862,23977
list-i-none,2,2,1,12,118283,9856
list-d-none,2,2,1,12,130440,10870
list-il-none,2,2,1,12,108682,9056
list-dl-none,2,2,1,12,109043,9086
list-i-none,2,4,1,24,110671,4611
list-d-none,2,4,1,24,93929,3913
list-il-none,2,4,1,24,101565,4231
list-dl-none,2,4,1,24,102285,4261
list-il-none,2,8,1,48,177462,3697
list-dl-none,2,8,1,48,134048,2792
list-i-none,2,16,1,96,203923,2124
list-d-none,2,16,1,96,104489,1088
list-il-none,2,16,1,96,309470,3223
list-il-none,2,32,1,192,856472,4460
list-d-none,4,1,1,12,176910,14742
list-il-none,4,1,1,12,223950,18662
list-dl-none,4,1,1,12,162954,13579
list-i-none,4,2,1,24,217010,9042
list-d-none,4,2,1,24,175119,7296
list-il-none,4,2,1,24,175021,7292
list-dl-none,4,2,1,24,186319,7763
list-i-none,4,4,1,48,170806,3558
list-d-none,4,8,1,96,179330,1868
list-il-none,4,8,1,96,252022,2625
list-i-none,4,16,1,192,341266,1777
list-d-none,4,16,1,192,184878,962
list-dl-none,4,16,1,192,422889,2202
list-i-none,4,32,1,384,928023,2416
list-d-none,4,32,1,384,254406,662
list-il-none,4,32,1,384,1685571,4389
list-i-none,8,1,1,24,253910,10579
list-il-none,8,1,1,24,237356,9889
list-dl-none,8,1,1,24,287451,11977
list-d-none,8,2,1,48,299366,6236
list-dl-none,8,2,1,48,283541,5907
list-i-none,8,4,1,96,259138,2699
list-d-none,8,4,1,96,294886,3071
list-i-none,8,16,1,384,524783,1366
list-il-none,8,16,1,384,975093,2539
list-il-none,8,32,1,768,3155378,4108
list-i-none,12,1,1,36,440735,12242
list-il-none,12,1,1,36,368665,10240
list-dl-none,12,1,1,36,402235,11173
list-d-none,12,2,1,72,399300,5545
list-il-none,12,2,1,72,390184,5419
list-dl-none,12,2,1,72,367772,5107
list-d-none,12,4,1,144,412397,2863
list-il-none,12,4,1,144,422228,2932
list-dl-none,12,16,1,576,928184,1611
list-i-m,12,32,1,1152,13782955,11964
list-d-m,12,32,1,1152,2324667,2017
list-il-m,12,32,1,1152,17695997,15361
list-di-m,12,32,1,1152,16427866,14260
list-i-s,12,32,1,1152,20627423,17905
list-d-s,12,32,1,1152,2701839,2345
list-il-s,12,32,1,1152,34118955,29617
list-di-s,12,32,1,1152,20158675,17498
list-none-m,1,1000,1,3000,4279995,1426
list-none-s,1,1000,1,3000,4124580,1374
list-none-m,2,1000,1,6000,23720123,3953
list-none-s,2,1000,1,6000,18881053,3146
list-none-m,4,1000,1,12000,83701795,6975
list-none-s,4,1000,1,12000,314232664,26186
list-none-m,8,1000,1,24000,435588757,18149
list-none-s,8,1000,1,24000,1181825033,49242
list-none-m,12,1000,1,36000,1064618062,29572
list-none-s,12,1000,1,36000,3369172409,93588
list-none-m,16,1000,1,48000,2140897452,44602
list-none-s,16,1000,1,48000,5485362873,114278
list-none-m,24,1000,1,72000,4438129667,61640
list-none-s,24,1000,1,72000,17479166402,242766
